Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Asthma,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,COP
2022,PA,Pennsylvania,Lancaster,42071,42071011102,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.3,,,9.0,11.7,3656,2846,POINT (-76.5400018 40.0912895),42071011102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.7
2022,PA,Pennsylvania,Monroe,42089,42089300318,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.9,,,10.5,13.5,1926,1402,POINT (-75.355064 41.224123),42089300318,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.8
2022,PA,Pennsylvania,Monroe,42089,42089300802,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.6,12.4,3287,2607,POINT (-75.1939076 40.9891753),42089300802,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.5
2022,PA,Pennsylvania,Lancaster,42071,42071011502,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.4,12.1,6066,4531,POINT (-76.4908887 40.0506389),42071011502,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.5
2022,PA,Pennsylvania,Lancaster,42071,42071011901,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.8,,,8.6,11.2,6662,4970,POINT (-76.3274118 40.1192509),42071011901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.4
2022,PA,Pennsylvania,Lehigh,42077,42077006309,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.8,11.3,3896,3085,POINT (-75.5837392 40.5441767),42077006309,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.5
2022,PA,Pennsylvania,Luzerne,42079,42079200500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.5,,,10.1,13.0,2662,2175,POINT (-75.896262 41.239155),42079200500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.7
2022,PA,Pennsylvania,Monroe,42089,42089300600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.0,,,9.7,12.5,4398,3426,POINT (-75.1800181 41.0110702),42089300600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.0
2022,PA,Pennsylvania,Luzerne,42079,42079200100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.5,,,10.1,13.0,3960,3798,POINT (-75.888021 41.2463021),42079200100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.4
2022,PA,Pennsylvania,Mifflin,42087,42087961102,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.6,12.4,3799,3092,POINT (-77.5531131 40.649367),42087961102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.4
2022,PA,Pennsylvania,Lehigh,42077,42077002304,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.8,11.4,4509,3741,POINT (-75.5178085 40.6009492),42077002304,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.0
2022,PA,Pennsylvania,Lehigh,42077,42077000101,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.8,12.6,3974,3172,POINT (-75.4291736 40.630424),42077000101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.8
2022,PA,Pennsylvania,Luzerne,42079,42079212100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.0,,,9.6,12.4,4239,3483,POINT (-75.8778852 41.2835383),42079212100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.7
2022,PA,Pennsylvania,McKean,42083,42083421100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.2,,,9.9,12.7,3501,2828,POINT (-78.838859 41.7549528),42083421100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.2
2022,PA,Pennsylvania,Lawrence,42073,42073010600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.2,,,9.1,11.5,2260,1898,POINT (-80.4029126 41.0044525),42073010600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.8
2022,PA,Pennsylvania,Lackawanna,42069,42069112100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.7,11.3,4293,3564,POINT (-75.6113764 41.4125644),42069112100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.5
2022,PA,Pennsylvania,Lebanon,42075,42075000401,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.4,,,10.0,13.0,4173,2975,POINT (-76.428333 40.3510296),42075000401,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.6
2022,PA,Pennsylvania,Lycoming,42081,42081011603,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.8,2225,1773,POINT (-77.0085713 41.2293025),42081011603,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.6
2022,PA,Pennsylvania,Lawrence,42073,42073000900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.6,,,12.1,15.2,1692,1261,POINT (-80.3474675 40.9872206),42073000900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,16.8
2022,PA,Pennsylvania,Luzerne,42079,42079201400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.6,,,10.2,13.1,2390,1895,POINT (-75.8621843 41.2462565),42079201400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.1
2022,PA,Pennsylvania,Luzerne,42079,42079201000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.7,,,12.0,15.5,2858,1966,POINT (-75.8695416 41.2397849),42079201000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.5
2022,PA,Pennsylvania,Lawrence,42073,42073011200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.6,12.2,2423,1923,POINT (-80.4678574 40.9768138),42073011200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.9
2022,PA,Pennsylvania,Mifflin,42087,42087960700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.1,,,11.5,14.8,2342,1825,POINT (-77.5654756 40.6039526),42087960700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,14.2
2022,PA,Pennsylvania,Monroe,42089,42089300901,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.6,,,10.3,13.2,4600,3632,POINT (-75.2158872 40.9964583),42089300901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.4
2022,PA,Pennsylvania,Mercer,42085,42085030100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.9,,,11.4,14.6,1934,1413,POINT (-80.5157807 41.2338842),42085030100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,13.4
2022,PA,Pennsylvania,Lawrence,42073,42073010400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.2,11.6,3102,2474,POINT (-80.451427 41.0956258),42073010400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.3
2022,PA,Pennsylvania,Lancaster,42071,42071014302,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.3,,,9.9,12.8,4648,3177,POINT (-76.0165804 39.9394668),42071014302,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.0
2022,PA,Pennsylvania,Lehigh,42077,42077009400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.4,,,10.0,12.9,4118,3178,POINT (-75.4058038 40.6187909),42077009400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.3
2022,PA,Pennsylvania,Lebanon,42075,42075000402,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.3,11.9,4140,2955,POINT (-76.4144564 40.34975),42075000402,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.6
2022,PA,Pennsylvania,Monroe,42089,42089301004,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.5,12.3,4691,3492,POINT (-75.2372972 41.0401124),42089301004,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.6
2022,PA,Pennsylvania,Lehigh,42077,42077007000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.7,11.3,3861,3106,POINT (-75.4767147 40.4681579),42077007000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.1
2022,PA,Pennsylvania,Mercer,42085,42085032601,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.2,,,9.9,12.7,5741,4674,POINT (-80.2716106 41.2443191),42085032601,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.9
2022,PA,Pennsylvania,Mercer,42085,42085031300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.2,,,9.0,11.6,2618,2182,POINT (-80.4308034 41.2613479),42085031300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.2
2022,PA,Pennsylvania,Luzerne,42079,42079200800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.9,,,10.5,13.4,3740,2907,POINT (-75.8852807 41.2334066),42079200800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.6
2022,PA,Pennsylvania,Lehigh,42077,42077001800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.3,,,10.9,13.9,5086,3618,POINT (-75.4793251 40.6041786),42077001800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.0
2022,PA,Pennsylvania,Monroe,42089,42089301204,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.2,11.9,4162,3227,POINT (-75.4531757 40.9765477),42089301204,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.3
2022,PA,Pennsylvania,Monroe,42089,42089301303,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.4,12.2,3358,2689,POINT (-75.5253377 40.9275102),42089301303,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.2
2022,PA,Pennsylvania,Luzerne,42079,42079213700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.2,,,10.7,13.8,2005,1577,POINT (-75.9519655 41.2408851),42079213700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.0
2022,PA,Pennsylvania,Lancaster,42071,42071013400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.8,3016,2487,POINT (-76.2793122 40.0351849),42071013400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.7
2022,PA,Pennsylvania,Luzerne,42079,42079215701,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.4,12.2,2223,1854,POINT (-76.1049527 41.2265172),42079215701,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.3
2022,PA,Pennsylvania,Lycoming,42081,42081000400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.0,,,11.5,14.7,3902,3002,POINT (-77.0141931 41.2431431),42081000400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.8
2022,PA,Pennsylvania,Luzerne,42079,42079215502,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.7,5722,4657,POINT (-75.8979795 41.1228477),42079215502,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.4
2022,PA,Pennsylvania,Lehigh,42077,42077005704,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.2,,,9.0,11.6,3561,2745,POINT (-75.4882062 40.6185998),42077005704,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.4
2022,PA,Pennsylvania,Luzerne,42079,42079214200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.0,,,10.5,13.5,2950,2362,POINT (-75.9933448 41.2033134),42079214200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.4
2022,PA,Pennsylvania,Lancaster,42071,42071012403,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.3,12.1,4405,3466,POINT (-76.2199905 40.1841885),42071012403,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.2
2022,PA,Pennsylvania,Luzerne,42079,42079211101,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.6,12.4,5514,4478,POINT (-75.82115 41.3331766),42079211101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.4
2022,PA,Pennsylvania,Luzerne,42079,42079216602,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.2,11.9,6246,5043,POINT (-75.9423183 41.0697873),42079216602,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.7
2022,PA,Pennsylvania,Lebanon,42075,42075002600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.2,11.9,2013,1606,POINT (-76.4770925 40.3385109),42075002600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.9
2022,PA,Pennsylvania,Lawrence,42073,42073011500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.0,,,9.8,12.4,3960,3282,POINT (-80.241471 40.8889297),42073011500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.7
2022,PA,Pennsylvania,Luzerne,42079,42079216400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.7,1909,1625,POINT (-76.1618433 40.9725942),42079216400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.9
2022,PA,Pennsylvania,Lancaster,42071,42071010702,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.4,,,10.0,12.9,5636,4793,POINT (-76.5964831 40.1479563),42071010702,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.8
2022,PA,Pennsylvania,Luzerne,42079,42079211600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.8,3102,2547,POINT (-75.8428862 41.3056766),42079211600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.0
2022,PA,Pennsylvania,Lancaster,42071,42071012103,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.8,4121,3252,POINT (-76.3042358 40.1768984),42071012103,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.9
2022,PA,Pennsylvania,Luzerne,42079,42079215600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.9,,,10.5,13.6,4433,3641,POINT (-76.0371043 41.190709),42079215600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.8
2022,PA,Pennsylvania,Lawrence,42073,42073010700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.5,,,10.2,12.9,2746,2158,POINT (-80.372437 41.0034092),42073010700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.1
2022,PA,Pennsylvania,Luzerne,42079,42079217700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.0,,,9.7,12.4,5490,4088,POINT (-75.9796609 40.9685127),42079217700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.4
2022,PA,Pennsylvania,Lancaster,42071,42071013204,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.3,,,9.9,12.7,7226,5601,POINT (-76.1954261 40.0213929),42071013204,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.6
2022,PA,Pennsylvania,McKean,42083,42083421000,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.4,12.1,5378,4737,POINT (-78.750365 41.9186713),42083421000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.0
2022,PA,Pennsylvania,Lancaster,42071,42071014101,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.7,,,10.2,13.2,5652,3811,POINT (-76.1219596 40.0439092),42071014101,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.7
2022,PA,Pennsylvania,Lehigh,42077,42077005902,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.5,12.3,1689,1364,POINT (-75.441706 40.6513429),42077005902,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.1
2022,PA,Pennsylvania,Lancaster,42071,42071001100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.4,12.2,3460,2497,POINT (-76.3214826 40.0346764),42071001100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.3
2022,PA,Pennsylvania,Lancaster,42071,42071010103,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.9,,,9.6,12.4,3555,2531,POINT (-76.1683878 40.2968322),42071010103,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.4
2022,PA,Pennsylvania,Luzerne,42079,42079212700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.2,,,10.7,13.8,5217,4033,POINT (-75.8948028 41.2699984),42079212700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.5
2022,PA,Pennsylvania,Lehigh,42077,42077005301,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.4,,,9.1,11.8,3324,2623,POINT (-75.6997221 40.7046549),42077005301,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.2
2022,PA,Pennsylvania,Lehigh,42077,42077001200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.1,,,9.8,12.6,2324,1903,POINT (-75.4660578 40.6010571),42077001200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.3
2022,PA,Pennsylvania,Lackawanna,42069,42069112500,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.3,,,9.9,12.9,6294,5083,POINT (-75.7147126 41.3957724),42069112500,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.9
2022,PA,Pennsylvania,Lebanon,42075,42075002300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.3,12.0,2658,2119,POINT (-76.5939662 40.4061158),42075002300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.7
2022,PA,Pennsylvania,Luzerne,42079,42079216900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.4,12.2,4696,3890,POINT (-75.9409371 40.9734632),42079216900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.9
2022,PA,Pennsylvania,Luzerne,42079,42079212900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.4,12.1,1451,1155,POINT (-75.8893311 41.2621837),42079212900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.3
2022,PA,Pennsylvania,Lancaster,42071,42071011803,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.7,,,8.4,10.9,7183,5774,POINT (-76.2914802 40.085582),42071011803,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.3
2022,PA,Pennsylvania,Luzerne,42079,42079217200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.9,,,10.4,13.5,3906,2801,POINT (-75.9634605 40.9551275),42079217200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,10.3
2022,PA,Pennsylvania,Luzerne,42079,42079213300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.0,,,9.6,12.4,1582,1312,POINT (-75.9102516 41.2825765),42079213300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.2
2022,PA,Pennsylvania,Lancaster,42071,42071013704,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.8,11.4,3912,3037,POINT (-76.3966593 40.0023625),42071013704,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.4
2022,PA,Pennsylvania,Lackawanna,42069,42069112901,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.5,12.3,4096,3275,POINT (-75.6129752 41.2632385),42069112901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,9.0
2022,PA,Pennsylvania,Northampton,42095,42095016802,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.1,,,8.8,11.5,1837,1506,POINT (-75.3132841 40.7461333),42095016802,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.9
2022,PA,Pennsylvania,Montgomery,42091,42091203203,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.0,,,7.9,10.3,4262,3222,POINT (-75.3072707 40.1581384),42091203203,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,3.7
2022,PA,Pennsylvania,Philadelphia,42101,42101006600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,13.0,,,11.6,14.5,3592,2699,POINT (-75.2298425 39.9293155),42101006600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,11.6
2022,PA,Pennsylvania,Philadelphia,42101,42101007800,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.7,,,9.5,12.0,4358,3921,POINT (-75.2162652 39.9464631),42101007800,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.4
2022,PA,Pennsylvania,Philadelphia,42101,42101008801,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.4,11.9,1600,1557,POINT (-75.1984477 39.9539319),42101008801,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,2.2
2022,PA,Pennsylvania,Northampton,42095,42095016300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.8,,,9.4,12.2,2971,2373,POINT (-75.4738789 40.6635708),42095016300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.9
2022,PA,Pennsylvania,Philadelphia,42101,42101016100,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.6,,,8.5,10.8,6583,5646,POINT (-75.127525 39.9844577),42101016100,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,3.5
2022,PA,Pennsylvania,Montgomery,42091,42091200603,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.5,,,8.3,10.8,3762,3026,POINT (-75.2445367 40.26093),42091200603,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.8
2022,PA,Pennsylvania,Philadelphia,42101,42101014300,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.5,,,8.4,10.7,1937,1720,POINT (-75.1249943 39.9678118),42101014300,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,3.1
2022,PA,Pennsylvania,Philadelphia,42101,42101001002,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.8,,,7.8,9.9,4651,4245,POINT (-75.1466193 39.9450045),42101001002,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.1
2022,PA,Pennsylvania,Montgomery,42091,42091201203,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.0,,,7.8,10.2,3313,2679,POINT (-75.2161929 40.1846274),42091201203,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.1
2022,PA,Pennsylvania,Montgomery,42091,42091200704,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.8,,,8.6,11.1,3491,2840,POINT (-75.2821723 40.259117),42091200704,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,6.4
2022,PA,Pennsylvania,Northampton,42095,42095017702,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.6,11.3,2370,1888,POINT (-75.410125 40.662635),42095017702,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7.6
2022,PA,Pennsylvania,Philadelphia,42101,42101007400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,12.7,,,11.3,14.1,4225,3310,POINT (-75.2143066 39.9408638),42101007400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.6
2022,PA,Pennsylvania,Philadelphia,42101,42101000200,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,7.9,,,7.0,8.9,3367,2941,POINT (-75.1569255 39.9554162),42101000200,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,3.7
2022,PA,Pennsylvania,Philadelphia,42101,42101000404,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.8,,,7.8,9.9,3822,3713,POINT (-75.1707559 39.9535379),42101000404,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.3
2022,PA,Pennsylvania,Montgomery,42091,42091208903,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,11.6,,,10.2,13.1,3017,2278,POINT (-75.6274425 40.2476041),42091208903,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,8.3
2022,PA,Pennsylvania,Philadelphia,42101,42101010700,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,15.6,,,14.0,17.5,3479,2583,POINT (-75.2069416 39.9687505),42101010700,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,14.6
2022,PA,Pennsylvania,Montgomery,42091,42091206901,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.1,,,8.0,10.4,4421,3499,POINT (-75.3134779 40.2427746),42091206901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.4
2022,PA,Pennsylvania,Montgomery,42091,42091206400,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.9,,,8.6,11.2,4002,3093,POINT (-75.4753786 40.199095),42091206400,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.0
2022,PA,Pennsylvania,Philadelphia,42101,42101001203,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.1,,,8.0,10.2,1827,1704,POINT (-75.173116 39.9463064),42101001203,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,2.4
2022,PA,Pennsylvania,Montgomery,42091,42091208603,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.8,11.4,6555,5138,POINT (-75.5591505 40.2206343),42091208603,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,5.5
2022,PA,Pennsylvania,Philadelphia,42101,42101016002,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.0,,,8.8,11.2,4236,3682,POINT (-75.1247874 39.9802781),42101016002,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,4.6
