Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Smoking,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Drinking,Physical_Activity,Short_Sleep
2022,PA,Pennsylvania,Huntingdon,42061,42061950301,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.5,,,15.3,19.9,4624,3644,POINT (-78.054391 40.5459408),42061950301,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.9,24.9,36.6
2022,PA,Pennsylvania,Delaware,42045,42045406902,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.5,,,13.5,17.7,5909,4707,POINT (-75.4157544 39.8654234),42045406902,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.4,21.7,39.5
2022,PA,Pennsylvania,Erie,42049,42049010103,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.4,,,18.0,23.0,1912,1485,POINT (-80.438647 41.8828387),42049010103,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.5,28.2,36.4
2022,PA,Pennsylvania,Delaware,42045,42045407902,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.2,,,8.8,11.7,3017,2379,POINT (-75.4033316 39.9245323),42045407902,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.4,14.7,36.7
2022,PA,Pennsylvania,Delaware,42045,42045401502,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.4,,,13.4,17.5,4259,3487,POINT (-75.3042976 39.9195259),42045401502,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.1,24.2,43.3
2022,PA,Pennsylvania,Indiana,42063,42063961103,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.0,,,12.2,15.9,2786,2405,POINT (-79.16531 40.619945),42063961103,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.6,21.5,37.3
2022,PA,Pennsylvania,Lackawanna,42069,42069101700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.0,,,14.0,18.3,3064,2458,POINT (-75.6784947 41.4245799),42069101700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.9,24.1,40.0
2022,PA,Pennsylvania,Huntingdon,42061,42061950302,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.5,,,18.9,24.4,3312,3308,POINT (-78.0350567 40.4973617),42061950302,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,26.1,22.4,46.9
2022,PA,Pennsylvania,Erie,42049,42049010500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.1,,,13.2,17.1,4084,3373,POINT (-80.1588121 42.0996028),42049010500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.4,22.8,34.4
2022,PA,Pennsylvania,Delaware,42045,42045402500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,24.8,,,22.1,27.8,3602,2542,POINT (-75.25917 39.9196539),42045402500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,13.3,36.5,54.9
2022,PA,Pennsylvania,Indiana,42063,42063960200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,24.6,,,21.9,27.7,4830,3165,POINT (-79.1188276 40.8233926),42063960200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.4,31.8,39.8
2022,PA,Pennsylvania,Delaware,42045,42045408400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,5.8,,,5.0,6.7,2192,1903,POINT (-75.3385381 39.9979516),42045408400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,12.3,19.9,29.9
2022,PA,Pennsylvania,Delaware,42045,42045400801,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.3,,,16.1,20.8,2055,1585,POINT (-75.2730886 39.9527884),42045400801,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.5,28.1,51.9
2022,PA,Pennsylvania,Delaware,42045,42045410303,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.1,,,10.6,13.9,4810,3787,POINT (-75.4948205 39.8819962),42045410303,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.0,20.2,36.7
2022,PA,Pennsylvania,Erie,42049,42049000400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,23.5,,,20.9,26.3,2177,1666,POINT (-80.0790268 42.1448354),42049000400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.6,36.1,42.3
2022,PA,Pennsylvania,Delaware,42045,42045409804,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,7.4,,,6.4,8.5,5927,4819,POINT (-75.3709719 40.0497179),42045409804,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,23.2,13.5,34.3
2022,PA,Pennsylvania,Dauphin,42043,42043025100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,23.4,,,20.6,26.2,3736,2671,POINT (-76.7719382 40.6133127),42043025100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.8,31.5,40.6
2022,PA,Pennsylvania,Erie,42049,42049012100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.0,,,17.7,22.5,7438,5799,POINT (-79.9593265 41.9221942),42049012100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.6,26.6,36.5
2022,PA,Pennsylvania,Delaware,42045,42045400402,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.0,,,16.7,21.6,4710,3444,POINT (-75.2669016 39.956686),42045400402,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.1,30.2,51.4
2022,PA,Pennsylvania,Fayette,42051,42051261500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.5,,,17.1,22.0,4098,3326,POINT (-79.7813172 39.9436468),42051261500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.0,27.7,37.6
2022,PA,Pennsylvania,Delaware,42045,42045409200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,11.8,,,10.2,13.5,4194,3164,POINT (-75.3121291 39.9759615),42045409200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.2,17.0,36.9
2022,PA,Pennsylvania,Indiana,42063,42063960700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.3,,,12.4,16.3,5249,4363,POINT (-79.1938748 40.6324431),42063960700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.3,24.7,35.9
2022,PA,Pennsylvania,Delaware,42045,42045408300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,8.6,,,7.5,9.9,4786,4055,POINT (-75.3155304 40.0074112),42045408300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.0,16.0,35.7
2022,PA,Pennsylvania,Delaware,42045,42045403101,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,23.5,,,20.7,26.4,3574,2629,POINT (-75.2833596 39.9123676),42045403101,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.9,32.0,50.0
2022,PA,Pennsylvania,Lackawanna,42069,42069101400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,22.6,,,20.0,25.5,2731,1990,POINT (-75.6664472 41.4228748),42069101400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.6,34.8,45.3
2022,PA,Pennsylvania,Dauphin,42043,42043023500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.4,,,17.0,21.9,2741,2223,POINT (-76.7855325 40.2086101),42043023500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.8,27.4,43.1
2022,PA,Pennsylvania,Erie,42049,42049012400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.6,,,11.0,14.3,1405,1164,POINT (-80.0816804 42.1626523),42049012400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.4,22.2,31.7
2022,PA,Pennsylvania,Lackawanna,42069,42069100600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.1,,,17.7,22.7,4270,3330,POINT (-75.6535378 41.4148476),42069100600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.4,30.6,44.3
2022,PA,Pennsylvania,Franklin,42055,42055010600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.9,,,14.0,18.0,6612,5285,POINT (-77.6075146 39.9118686),42055010600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.0,23.4,37.2
2022,PA,Pennsylvania,Delaware,42045,42045404003,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.8,,,13.0,16.9,2216,1799,POINT (-75.3107555 39.9113122),42045404003,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.2,22.5,42.2
2022,PA,Pennsylvania,Dauphin,42043,42043023700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.6,,,19.0,24.2,1459,1093,POINT (-76.7377898 40.1911753),42043023700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.0,28.9,45.3
2022,PA,Pennsylvania,Franklin,42055,42055011600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.5,,,15.4,19.8,6068,4765,POINT (-77.935676 39.7745908),42055011600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.3,23.4,37.1
2022,PA,Pennsylvania,Delaware,42045,42045401200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.2,,,13.3,17.4,3670,2990,POINT (-75.3212115 39.9502637),42045401200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.5,22.8,40.1
2022,PA,Pennsylvania,Delaware,42045,42045403402,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.8,,,16.5,21.3,3744,2699,POINT (-75.2730589 39.8873069),42045403402,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.3,26.6,47.3
2022,PA,Pennsylvania,Elk,42047,42047950100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,20.0,,,17.5,22.7,1573,1308,POINT (-78.6288019 41.5824854),42047950100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.6,27.3,38.2
2022,PA,Pennsylvania,Delaware,42045,42045410700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,33.2,,,29.9,36.8,5124,4018,POINT (-75.3707317 39.8375022),42045410700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,14.4,43.8,56.7
2022,PA,Pennsylvania,Dauphin,42043,42043024101,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.2,,,13.2,17.3,2068,1578,POINT (-76.656341 40.2965806),42043024101,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.9,23.2,41.4
2022,PA,Pennsylvania,Dauphin,42043,42043024503,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,8.4,,,7.2,9.7,7209,5547,POINT (-76.708752 40.2912925),42043024503,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.4,15.0,34.2
2022,PA,Pennsylvania,Erie,42049,42049011201,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,22.2,,,19.8,25.0,4478,3636,POINT (-79.9488219 42.0530551),42049011201,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.5,30.6,37.0
2022,PA,Pennsylvania,Franklin,42055,42055012501,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.8,,,14.8,19.0,7230,5677,POINT (-77.5418639 39.7649731),42055012501,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.7,24.4,36.8
2022,PA,Pennsylvania,Greene,42059,42059970101,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.5,,,15.3,19.7,1451,1171,POINT (-79.9711404 39.9254491),42059970101,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.1,24.1,36.8
2022,PA,Pennsylvania,Greene,42059,42059970700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,23.1,,,20.3,25.9,2421,1963,POINT (-80.1929798 39.7637393),42059970700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.3,30.1,40.0
2022,PA,Pennsylvania,Delaware,42045,42045402400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,25.9,,,23.1,29.0,3551,2461,POINT (-75.2548444 39.9160969),42045402400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,13.5,37.4,55.7
2022,PA,Pennsylvania,Dauphin,42043,42043024700,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,11.9,,,10.3,13.6,6071,4944,POINT (-76.8261239 40.422061),42043024700,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.1,18.5,35.2
2022,PA,Pennsylvania,Franklin,42055,42055011200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.8,,,19.3,24.6,3198,2345,POINT (-77.6651937 39.9432565),42055011200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.7,32.5,42.3
2022,PA,Pennsylvania,Erie,42049,42049012002,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,24.5,,,21.8,27.5,2927,2213,POINT (-79.8432446 41.8976695),42049012002,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.4,33.7,39.0
2022,PA,Pennsylvania,Lackawanna,42069,42069100900,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.3,,,17.0,21.9,1571,1252,POINT (-75.6546477 41.4314015),42069100900,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.1,30.0,42.5
2022,PA,Pennsylvania,Delaware,42045,42045406201,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.3,,,13.4,17.4,3214,2637,POINT (-75.386347 39.8665652),42045406201,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.6,21.3,38.6
2022,PA,Pennsylvania,Delaware,42045,42045410602,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.1,,,12.4,16.1,4782,3851,POINT (-75.3285867 39.8982539),42045410602,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.7,19.9,38.6
2022,PA,Pennsylvania,Dauphin,42043,42043023100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.3,,,13.3,17.4,1648,1314,POINT (-76.8342407 40.2623478),42043023100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.0,23.1,41.5
2022,PA,Pennsylvania,Fayette,42051,42051260600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,23.4,,,20.7,26.3,3993,3249,POINT (-79.5494096 39.9971429),42051260600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.4,30.6,39.5
2022,PA,Pennsylvania,Delaware,42045,42045404400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.1,,,15.0,19.6,1446,1184,POINT (-75.3581744 39.8684176),42045404400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.6,27.1,48.1
2022,PA,Pennsylvania,Delaware,42045,42045400500,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.7,,,15.5,20.0,4649,3426,POINT (-75.2730699 39.9673126),42045400500,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.8,28.3,47.9
2022,PA,Pennsylvania,Delaware,42045,42045400802,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.8,,,12.1,15.8,3417,2656,POINT (-75.2862304 39.9472751),42045400802,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.1,21.8,43.2
2022,PA,Pennsylvania,Fayette,42051,42051261600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.1,,,18.5,23.8,2584,2130,POINT (-79.7007234 39.9413092),42051261600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,15.6,28.7,37.4
2022,PA,Pennsylvania,Dauphin,42043,42043024102,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,9.5,,,8.2,10.9,4417,3681,POINT (-76.6248488 40.2678483),42043024102,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.0,18.3,35.4
2022,PA,Pennsylvania,Dauphin,42043,42043025200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.8,,,14.6,19.1,3486,2751,POINT (-76.8108625 40.5604425),42043025200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.9,24.3,39.0
2022,PA,Pennsylvania,Erie,42049,42049011102,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.0,,,10.5,13.7,3380,2807,POINT (-80.045543 42.090747),42049011102,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.5,22.1,32.5
2022,PA,Pennsylvania,Elk,42047,42047951200,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.2,,,15.0,19.6,2005,1654,POINT (-78.5083086 41.49249),42047951200,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.3,24.2,37.1
2022,PA,Pennsylvania,Dauphin,42043,42043024300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.0,,,11.3,14.9,3476,2787,POINT (-76.6527801 40.2797157),42043024300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.5,22.6,36.9
2022,PA,Pennsylvania,Delaware,42045,42045408900,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,7.9,,,6.8,9.1,3098,2268,POINT (-75.285923 39.9804248),42045408900,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,20.4,13.8,34.6
2022,PA,Pennsylvania,Delaware,42045,42045410101,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,9.8,,,8.5,11.3,3935,3121,POINT (-75.5082408 39.9211958),42045410101,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.9,15.2,36.7
2022,PA,Pennsylvania,Erie,42049,42049010902,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.2,,,12.4,16.2,4338,3557,POINT (-80.175237 42.0722863),42049010902,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.4,25.2,33.3
2022,PA,Pennsylvania,Greene,42059,42059970800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,22.1,,,19.5,24.9,3921,3144,POINT (-79.9764887 39.7746383),42059970800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.4,29.4,39.8
2022,PA,Pennsylvania,Lackawanna,42069,42069110800,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,24.9,,,22.1,28.1,3394,2628,POINT (-75.4931032 41.5779377),42069110800,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.0,33.4,44.2
2022,PA,Pennsylvania,Cumberland,42041,42041011804,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,13.3,,,11.6,15.1,2670,2176,POINT (-77.0570097 40.2775595),42041011804,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.4,20.9,34.8
2022,PA,Pennsylvania,Indiana,42063,42063961300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.2,,,15.9,20.7,3766,3003,POINT (-79.0087645 40.6314707),42063961300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.4,25.9,37.2
2022,PA,Pennsylvania,Cumberland,42041,42041011400,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.5,,,12.7,16.4,4491,3556,POINT (-77.0166955 40.2145306),42041011400,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,21.1,19.9,37.4
2022,PA,Pennsylvania,Indiana,42063,42063961900,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,17.2,,,15.0,19.5,3957,3293,POINT (-79.3348137 40.4911565),42063961900,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.1,24.7,36.6
2022,PA,Pennsylvania,Erie,42049,42049011503,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,14.1,,,12.4,16.0,3736,3049,POINT (-80.000263 42.1657236),42049011503,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.6,25.1,33.1
2022,PA,Pennsylvania,Fayette,42051,42051263100,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.4,,,18.8,24.2,5610,4498,POINT (-79.852849 39.7708384),42051263100,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.6,28.2,38.8
2022,PA,Pennsylvania,Fayette,42051,42051262702,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,18.6,,,16.2,21.1,2667,2209,POINT (-79.4648255 39.8291821),42051262702,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.1,26.5,36.6
2022,PA,Pennsylvania,Jefferson,42065,42065951300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,16.2,,,14.0,18.3,2582,2137,POINT (-78.9780655 40.9385145),42065951300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.4,26.7,36.0
2022,PA,Pennsylvania,Fayette,42051,42051261300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,23.7,,,20.8,26.6,6103,5418,POINT (-79.9326028 39.9737816),42051261300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.3,28.9,42.8
2022,PA,Pennsylvania,Delaware,42045,42045407501,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,10.6,,,9.1,12.2,2502,2072,POINT (-75.3885588 39.9230997),42045407501,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,19.3,17.6,36.9
2022,PA,Pennsylvania,Franklin,42055,42055010701,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,12.5,,,10.9,14.2,4710,3995,POINT (-77.5453179 39.8728874),42055010701,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,14.9,22.1,33.0
2022,PA,Pennsylvania,Lackawanna,42069,42069101600,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,19.8,,,17.4,22.5,2529,1952,POINT (-75.6815823 41.4179163),42069101600,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,17.7,29.7,43.6
2022,PA,Pennsylvania,Indiana,42063,42063960300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,21.5,,,19.0,24.3,2324,1854,POINT (-78.8975679 40.7783116),42063960300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,16.8,28.5,38.2
2022,PA,Pennsylvania,Lackawanna,42069,42069111300,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.4,,,13.5,17.6,4520,3698,POINT (-75.5412804 41.452222),42069111300,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,18.9,22.1,39.0
