county,license_type,lat,lon,geometry,cluster
ALLEGHENY,Cig/OTP Retail,40.453705,-79.999448,POINT (-79.999448 40.453705),334
ALLEGHENY,Cigarette/OTP Retail,40.453705,-79.999448,POINT (-79.999448 40.453705),334
WASHINGTON,Retail,40.193861,-80.2903,POINT (-80.2903 40.193861),147
WASHINGTON,OTP Retail,40.193861,-80.2903,POINT (-80.2903 40.193861),147
JEFFERSON,Retail,40.944326,-78.971501,POINT (-78.971501 40.944326),984
SCHUYLKILL,Cigarette Retail,40.782929444,-76.22989226,POINT (-76.22989226 40.782929444),815
SCHUYLKILL,OTP Retail,40.782929444,-76.22989226,POINT (-76.22989226 40.782929444),815
SCHUYLKILL,Retail,40.79145,-76.286301,POINT (-76.286301 40.79145),764
SCHUYLKILL,OTP Retail,40.79145,-76.286301,POINT (-76.286301 40.79145),764
SCHUYLKILL,Cigarette Retail,40.79145,-76.286301,POINT (-76.286301 40.79145),764
SCHUYLKILL,OTP Retail,40.79145,-76.286301,POINT (-76.286301 40.79145),764
LANCASTER,Cigarette/OTP Retail,40.06123,-76.56858,POINT (-76.56858 40.06123),-1
LANCASTER,Cig/OTP Retail,40.061048,-76.568625,POINT (-76.568625 40.061048),-1
PHILADELPHIA,Cigarette/OTP Retail,39.961169224,-75.246206399,POINT (-75.246206399 39.961169224),1
PHILADELPHIA,Cigarette/OTP Retail,39.979394,-75.271035,POINT (-75.271035 39.979394),295
PHILADELPHIA,Cigarette/OTP Retail,39.972706,-75.217014,POINT (-75.217014 39.972706),1
PHILADELPHIA,Cigarette/OTP Retail,39.958151,-75.235217,POINT (-75.235217 39.958151),1
PHILADELPHIA,Cigarette/OTP Retail,39.958414007,-75.235267037,POINT (-75.235267037 39.958414007),1
FRANKLIN,Retail,40.017194,-77.533369,POINT (-77.533369 40.017194),-1
FRANKLIN,OTP Retail,40.017194,-77.533369,POINT (-77.533369 40.017194),-1
FRANKLIN,Cig/OTP Retail,40.017194,-77.533369,POINT (-77.533369 40.017194),-1
FRANKLIN,Retail,40.049176,-77.535733,POINT (-77.535733 40.049176),-1
FRANKLIN,OTP Retail,40.049176,-77.535733,POINT (-77.535733 40.049176),-1
PHILADELPHIA,Cig/OTP Retail,39.972706,-75.217014,POINT (-75.217014 39.972706),1
PHILADELPHIA,Cigarette/OTP Retail,39.972497993,-75.216980993,POINT (-75.216980993 39.972497993),1
WASHINGTON,Cigarette/OTP Retail,40.32133,-80.19964,POINT (-80.19964 40.32133),-1
ALLEGHENY,Cigarette/OTP Retail,40.40567,-80.01871,POINT (-80.01871 40.40567),-1
PHILADELPHIA,Cigarette/OTP Retail,39.912584,-75.243225,POINT (-75.243225 39.912584),1
BERKS,Cigarette/OTP Retail,40.350533,-75.919632,POINT (-75.919632 40.350533),0
PHILADELPHIA,Cigarette/OTP Retail,39.911192,-75.242885,POINT (-75.242885 39.911192),1
PHILADELPHIA,Cigarette/OTP Retail,40.064878,-74.981412,POINT (-74.981412 40.064878),260
PHILADELPHIA,Cig/OTP Retail,39.917383,-75.246024,POINT (-75.246024 39.917383),1
PHILADELPHIA,Cigarette/OTP Retail,39.91735,-75.24607,POINT (-75.24607 39.91735),1
PHILADELPHIA,Retail,39.917383,-75.246024,POINT (-75.246024 39.917383),1
PHILADELPHIA,Retail,39.917383,-75.246024,POINT (-75.246024 39.917383),1
BUTLER,Cig/OTP Retail,40.861334,-79.904376,POINT (-79.904376 40.861334),53
ALLEGHENY,Cigarette/OTP Retail,40.34761,-79.88,POINT (-79.88 40.34761),-1
ALLEGHENY,Cig/OTP Retail,40.292913,-79.885141,POINT (-79.885141 40.292913),858
BUCKS,Cigarette/OTP Retail,40.15782,-75.01439,POINT (-75.01439 40.15782),939
LEBANON,Retail,40.338144,-76.424372,POINT (-76.424372 40.338144),156
NORTHAMPTON,Cigarette/OTP Retail,40.675221,-75.263215,POINT (-75.263215 40.675221),1191
PHILADELPHIA,Cig/OTP Retail,40.030099,-75.055412,POINT (-75.055412 40.030099),1
DELAWARE,Retail,39.918195,-75.283602,POINT (-75.283602 39.918195),497
PHILADELPHIA,Cigarette Vending,39.9270908890001,-75.189157243,POINT (-75.189157243 39.9270908890001),1
ALLEGHENY,Cigarette/OTP Retail,40.407720017,-79.910180997,POINT (-79.910180997 40.407720017),377
ALLEGHENY,Cigarette/OTP Retail,40.407720017,-79.910180997,POINT (-79.910180997 40.407720017),377
WASHINGTON,Cigarette Vending,40.13983,-79.90296,POINT (-79.90296 40.13983),10
ALLEGHENY,Cigarette Vending,40.42442,-79.81577,POINT (-79.81577 40.42442),-1
ALLEGHENY,Cigarette Vending,40.42442,-79.81577,POINT (-79.81577 40.42442),-1
WASHINGTON,Cigarette Vending,40.29736,-80.20312,POINT (-80.20312 40.29736),-1
ALLEGHENY,Cigarette Vending,40.35091,-79.97018,POINT (-79.97018 40.35091),-1
LUZERNE,Cigarette Vending,41.3115046,-75.781573,POINT (-75.781573 41.3115046),-1
BERKS,Retail,40.374749,-75.918772,POINT (-75.918772 40.374749),-1
WESTMORELAND,Cigarette Vending,40.31978,-79.71677,POINT (-79.71677 40.31978),1192
BEAVER,Cigarette Vending,40.83609,-80.32613,POINT (-80.32613 40.83609),509
CAMBRIA,Cigarette Vending,40.48245,-78.55088,POINT (-78.55088 40.48245),626
LUZERNE,Cigarette Vending,41.17242,-76.07805,POINT (-76.07805 41.17242),557
DELAWARE,Retail,40.030307,-75.365645,POINT (-75.365645 40.030307),-1
DELAWARE,Cigarette Retail,40.030306,-75.365514,POINT (-75.365514 40.030306),-1
LUZERNE,Cig/OTP Retail,41.323502,-75.913623,POINT (-75.913623 41.323502),-1
FRANKLIN,Cigarette/OTP Retail,39.757791017,-77.580813979,POINT (-77.580813979 39.757791017),841
PHILADELPHIA,Retail,39.92405,-75.177585,POINT (-75.177585 39.92405),1
BUTLER,Retail,40.854937,-79.846011,POINT (-79.846011 40.854937),-1
BUTLER,OTP Retail,40.854937,-79.846011,POINT (-79.846011 40.854937),-1
DELAWARE,Cigarette Retail,39.979137,-75.303252,POINT (-75.303252 39.979137),-1
MONTGOMERY,Retail,40.208248,-75.073011,POINT (-75.073011 40.208248),-1
DELAWARE,Retail,39.939343,-75.266229,POINT (-75.266229 39.939343),1
DELAWARE,OTP Retail,39.939343,-75.266229,POINT (-75.266229 39.939343),1
PHILADELPHIA,Retail,40.027703,-75.046924,POINT (-75.046924 40.027703),1
LANCASTER,Retail,40.049191,-76.294956,POINT (-76.294956 40.049191),5
LANCASTER,OTP Retail,40.049191,-76.294956,POINT (-76.294956 40.049191),5
PHILADELPHIA,Retail,39.99095,-75.114721,POINT (-75.114721 39.99095),1
NORTHAMPTON,Cigarette/OTP Retail,40.714635,-75.394747,POINT (-75.394747 40.714635),-1
PHILADELPHIA,Cigarette/OTP Retail,39.922779,-75.153386,POINT (-75.153386 39.922779),1
JEFFERSON,OTP Retail,40.994947,-78.901221,POINT (-78.901221 40.994947),-1
LUZERNE,Cig/OTP Retail,40.964513,-75.980813,POINT (-75.980813 40.964513),76
PHILADELPHIA,Cigarette/OTP Retail,40.04161,-75.08779,POINT (-75.08779 40.04161),1
PHILADELPHIA,Cig/OTP Retail,40.04158,-75.087761,POINT (-75.087761 40.04158),1
ALLEGHENY,Cigarette/OTP Retail,40.368323,-80.028375,POINT (-80.028375 40.368323),309
CRAWFORD,OTP Retail,41.8239463,-79.6836626,POINT (-79.6836626 41.8239463),592
LANCASTER,Retail,40.030717,-76.300937,POINT (-76.300937 40.030717),5
PHILADELPHIA,Cigarette/OTP Retail,39.9297450060001,-75.183820005,POINT (-75.183820005 39.9297450060001),1
ALLEGHENY,Cig/OTP Retail,40.601762,-79.751567,POINT (-79.751567 40.601762),130
LEHIGH,Cig/OTP Retail,40.743347,-75.651386,POINT (-75.651386 40.743347),-1
PHILADELPHIA,Cigarette Retail,40.03961,-75.17245,POINT (-75.17245 40.03961),1
PHILADELPHIA,Retail,40.039612,-75.172443,POINT (-75.172443 40.039612),1
PHILADELPHIA,Cigarette Retail,39.926016,-75.233703,POINT (-75.233703 39.926016),1
LEHIGH,Cigarette/OTP Retail,40.723744003,-75.5313939769999,POINT (-75.5313939769999 40.723744003),1193
DELAWARE,Cigarette/OTP Retail,39.940325986,-75.261801041,POINT (-75.261801041 39.940325986),1
ALLEGHENY,Cigarette/OTP Retail,40.426482,-79.84085,POINT (-79.84085 40.426482),744
ELK,Cig/OTP Retail,41.443317,-78.502982,POINT (-78.502982 41.443317),-1
PHILADELPHIA,Retail,40.000527,-75.131325,POINT (-75.131325 40.000527),1
PHILADELPHIA,Cigarette/OTP Retail,40.002521,-75.134964,POINT (-75.134964 40.002521),1
PHILADELPHIA,Cig/OTP Retail,39.992492,-75.141458,POINT (-75.141458 39.992492),1
PHILADELPHIA,Retail,39.964381,-75.19986,POINT (-75.19986 39.964381),1
PHILADELPHIA,Cig/OTP Retail,39.984008,-75.174855,POINT (-75.174855 39.984008),1
WESTMORELAND,Retail,40.417659,-79.625748,POINT (-79.625748 40.417659),-1
GREENE,Cig/OTP Retail,39.761038,-79.983768,POINT (-79.983768 39.761038),-1
LAWRENCE,OTP Retail,41.03974,-80.336557,POINT (-80.336557 41.03974),-1
LUZERNE,Cigarette/OTP Retail,40.953462,-75.972188,POINT (-75.972188 40.953462),76
LUZERNE,Cigarette/OTP Retail,40.9577406,-75.9899427,POINT (-75.9899427 40.9577406),76
DELAWARE,Retail,39.95756,-75.268951,POINT (-75.268951 39.95756),1
DELAWARE,Cigarette/OTP Retail,39.9576020110001,-75.26873853,POINT (-75.26873853 39.9576020110001),1
DELAWARE,Cigarette/OTP Retail,39.9576020110001,-75.26873853,POINT (-75.26873853 39.9576020110001),1
LANCASTER,OTP Retail,40.037971,-76.350979,POINT (-76.350979 40.037971),107
BUCKS,Cigarette Retail,40.107538,-74.877304,POINT (-74.877304 40.107538),49
WASHINGTON,Retail,40.208247,-80.239143,POINT (-80.239143 40.208247),-1
LEHIGH,Cigarette/OTP Retail,40.551499,-75.60716,POINT (-75.60716 40.551499),1194
BUCKS,Cig/OTP Retail,40.107538,-74.877304,POINT (-74.877304 40.107538),49
PHILADELPHIA,Cigarette/OTP Retail,40.024828017,-75.210261976,POINT (-75.210261976 40.024828017),229
PHILADELPHIA,Cigarette/OTP Retail,39.97686,-75.123569,POINT (-75.123569 39.97686),1
ALLEGHENY,Cig/OTP Retail,40.40953,-80.024655,POINT (-80.024655 40.40953),965
ALLEGHENY,Cigarette/OTP Retail,40.372006,-79.851825,POINT (-79.851825 40.372006),941
PHILADELPHIA,Retail,40.034286,-75.089898,POINT (-75.089898 40.034286),1
PHILADELPHIA,OTP Retail,40.034286,-75.089898,POINT (-75.089898 40.034286),1
PHILADELPHIA,Retail,40.034751,-75.16891,POINT (-75.16891 40.034751),1
LANCASTER,Retail,40.037971,-76.350979,POINT (-76.350979 40.037971),107
LAWRENCE,Cigarette Retail,41.03974,-80.336557,POINT (-80.336557 41.03974),-1
PHILADELPHIA,Cigarette/OTP Retail,40.018049,-75.136619,POINT (-75.136619 40.018049),1
YORK,Retail,40.086581,-76.717076,POINT (-76.717076 40.086581),-1
BERKS,Retail,40.339684,-75.921891,POINT (-75.921891 40.339684),0
BERKS,OTP Retail,40.339684,-75.921891,POINT (-75.921891 40.339684),0
MONTGOMERY,Cigarette/OTP Retail,40.242259,-75.283027,POINT (-75.283027 40.242259),299
PHILADELPHIA,Retail,39.948562,-75.144029,POINT (-75.144029 39.948562),1
PHILADELPHIA,Cigarette Retail,39.984008,-75.174855,POINT (-75.174855 39.984008),1
LAWRENCE,Cig/OTP Retail,41.03974,-80.336557,POINT (-80.336557 41.03974),-1
BERKS,Retail,40.332193,-75.92704,POINT (-75.92704 40.332193),0
MONTGOMERY,Retail,40.148622,-75.217208,POINT (-75.217208 40.148622),-1
PHILADELPHIA,Cigarette/OTP Retail,40.03429,-75.08993,POINT (-75.08993 40.03429),1
PHILADELPHIA,Cigarette/OTP Retail,39.955482,-75.225833,POINT (-75.225833 39.955482),1
DAUPHIN,Cigarette/OTP Retail,40.229939,-76.800103,POINT (-76.800103 40.229939),-1
PHILADELPHIA,Cig/OTP Retail,39.962874,-75.155874,POINT (-75.155874 39.962874),1
DAUPHIN,Cig/OTP Retail,40.293498,-76.829672,POINT (-76.829672 40.293498),194
CLEARFIELD,Cigarette/OTP Retail,41.027815,-78.438621,POINT (-78.438621 41.027815),176
FAYETTE,Cigarette Wholesaler,39.913145,-79.687963,POINT (-79.687963 39.913145),-1
PHILADELPHIA,Cigarette Retail,40.0277,-75.0469,POINT (-75.0469 40.0277),1
PHILADELPHIA,Cigarette/OTP Retail,40.014085015,-75.141090991,POINT (-75.141090991 40.014085015),1
DELAWARE,Cigarette/OTP Retail,39.915484,-75.264899,POINT (-75.264899 39.915484),1
PHILADELPHIA,Cig/OTP Retail,40.036273,-75.041856,POINT (-75.041856 40.036273),1
DELAWARE,Cigarette Retail,39.949485,-75.261475,POINT (-75.261475 39.949485),1
DAUPHIN,Retail,40.259257,-76.8837837,POINT (-76.8837837 40.259257),87
DELAWARE,Cigarette/OTP Retail,39.947736007,-75.259977977,POINT (-75.259977977 39.947736007),1
PHILADELPHIA,Retail,39.991918,-75.185722,POINT (-75.185722 39.991918),1
LANCASTER,Cig/OTP Retail,40.10364,-76.17443,POINT (-76.17443 40.10364),-1
LANCASTER,Retail,40.10364,-76.17443,POINT (-76.17443 40.10364),-1
PHILADELPHIA,Cigarette/OTP Retail,39.992529987,-75.173387972,POINT (-75.173387972 39.992529987),1
LEBANON,Cig/OTP Retail,40.308329,-76.594194,POINT (-76.594194 40.308329),489
PHILADELPHIA,Cigarette/OTP Retail,40.000356,-75.156503,POINT (-75.156503 40.000356),1
ALLEGHENY,Cigarette/OTP Retail,40.477412,-79.784751,POINT (-79.784751 40.477412),600
LAWRENCE,CSA/OTP Wholesaler,40.985782,-80.348362,POINT (-80.348362 40.985782),705
PHILADELPHIA,Cig/OTP Retail,39.939649,-75.157699,POINT (-75.157699 39.939649),1
PHILADELPHIA,Cigarette Stamping Agent,40.029955,-75.024105,POINT (-75.024105 40.029955),1
PHILADELPHIA,OTP Wholesaler,40.029955,-75.024105,POINT (-75.024105 40.029955),1
PHILADELPHIA,Cigarette Retail,40.029955,-75.024105,POINT (-75.024105 40.029955),1
PHILADELPHIA,Cigarette/OTP Retail,40.041889,-75.123823,POINT (-75.123823 40.041889),1
PHILADELPHIA,Cig/OTP Retail,39.998227,-75.126874,POINT (-75.126874 39.998227),1
PHILADELPHIA,Cig/OTP Retail,39.997624,-75.122123,POINT (-75.122123 39.997624),1
PHILADELPHIA,Cig/OTP Retail,40.017961,-75.091262,POINT (-75.091262 40.017961),1
PHILADELPHIA,Cigarette/OTP Retail,40.017863996,-75.091047005,POINT (-75.091047005 40.017863996),1
PHILADELPHIA,Cig/OTP Retail,39.97318,-75.226172,POINT (-75.226172 39.97318),1
PHILADELPHIA,Cigarette/OTP Retail,39.97317,-75.2262,POINT (-75.2262 39.97317),1
CHESTER,Retail,39.835062,-75.396583,POINT (-75.396583 39.835062),25
MONTGOMERY,Cigarette Retail,40.073905,-75.104828,POINT (-75.104828 40.073905),-1
MONTGOMERY,OTP Retail,40.073905,-75.104828,POINT (-75.104828 40.073905),-1
LEHIGH,Cigarette Retail,40.578928981,-75.478915971,POINT (-75.478915971 40.578928981),37
LEHIGH,OTP Retail,40.578928981,-75.478915971,POINT (-75.478915971 40.578928981),37
PHILADELPHIA,OTP Retail,40.023442,-75.115226,POINT (-75.115226 40.023442),1
PHILADELPHIA,Retail,39.912604,-75.182772,POINT (-75.182772 39.912604),1
PHILADELPHIA,Cig/OTP Retail,39.941491,-75.233058,POINT (-75.233058 39.941491),1
PHILADELPHIA,Cigarette/OTP Retail,40.055192006,-75.131073024,POINT (-75.131073024 40.055192006),204
YORK,Cigarette/OTP Retail,39.956950988,-76.729585024,POINT (-76.729585024 39.956950988),32
YORK,Cigarette/OTP Retail,39.859816,-77.135022,POINT (-77.135022 39.859816),-1
LEHIGH,Cigarette Retail,40.611299011,-75.460638979,POINT (-75.460638979 40.611299011),71
LEHIGH,Cigarette Retail,40.610788,-75.46017,POINT (-75.46017 40.610788),71
CARBON,Cigarette Retail,40.847536,-75.878812,POINT (-75.878812 40.847536),-1
CENTRE,Cigarette Retail,40.809358983,-77.904076994,POINT (-77.904076994 40.809358983),-1
CENTRE,Cigarette/OTP Retail,40.809358983,-77.904076994,POINT (-77.904076994 40.809358983),-1
LANCASTER,Retail,40.026946,-76.303604,POINT (-76.303604 40.026946),5
PHILADELPHIA,OTP Retail,40.027703,-75.046924,POINT (-75.046924 40.027703),1
PHILADELPHIA,Cig/OTP Retail,39.92828,-75.230491,POINT (-75.230491 39.92828),1
BUCKS,OTP Wholesaler,40.137156,-74.83332,POINT (-74.83332 40.137156),98
LEHIGH,Retail,40.606338,-75.47362,POINT (-75.47362 40.606338),71
YORK,Cigarette Retail,39.953559,-76.729693,POINT (-76.729693 39.953559),32
YORK,Cigarette/OTP Retail,39.954811,-76.742082,POINT (-76.742082 39.954811),32
PHILADELPHIA,Retail,39.948562,-75.144029,POINT (-75.144029 39.948562),1
LACKAWANNA,Cigarette/OTP Retail,41.4961413,-75.5880314,POINT (-75.5880314 41.4961413),-1
CHESTER,Cigarette Retail,39.9846482740001,-75.8524750989999,POINT (-75.8524750989999 39.9846482740001),976
CHESTER,OTP Retail,39.9846482740001,-75.8524750989999,POINT (-75.8524750989999 39.9846482740001),976
CLARION,OTP Retail,40.989101,-79.613204,POINT (-79.613204 40.989101),1077
YORK,Cigarette Retail,40.135183,-76.864795,POINT (-76.864795 40.135183),-1
YORK,OTP Retail,40.135183,-76.864795,POINT (-76.864795 40.135183),-1
ELK,Cigarette/OTP Retail,41.4431,-78.50328,POINT (-78.50328 41.4431),-1
ELK,Cig/OTP Retail,41.443317,-78.502982,POINT (-78.502982 41.443317),-1
YORK,Retail,39.967252,-76.713782,POINT (-76.713782 39.967252),32
DELAWARE,Cigarette Retail,39.92396,-75.33933,POINT (-75.33933 39.92396),-1
LUZERNE,Cigarette/OTP Retail,41.28349,-75.89753,POINT (-75.89753 41.28349),255
LUZERNE,Cig/OTP Retail,41.283985,-75.897938,POINT (-75.897938 41.283985),255
MCKEAN,OTP Retail,41.74682,-78.863503,POINT (-78.863503 41.74682),-1
CLEARFIELD,Cigarette/OTP Retail,41.033087,-78.743232,POINT (-78.743232 41.033087),-1
BUCKS,Retail,40.107538,-74.877304,POINT (-74.877304 40.107538),49
PHILADELPHIA,Cigarette Retail,40.00439,-75.099,POINT (-75.099 40.00439),1
BEAVER,Retail,40.829826,-80.195896,POINT (-80.195896 40.829826),-1
LANCASTER,Retail,40.049191,-76.294956,POINT (-76.294956 40.049191),5
PHILADELPHIA,Cigarette/OTP Retail,40.072344,-75.076486,POINT (-75.076486 40.072344),326
PHILADELPHIA,Cigarette/OTP Retail,40.017961,-75.091262,POINT (-75.091262 40.017961),1
BEAVER,Cigarette Wholesaler,40.75509,-80.319452,POINT (-80.319452 40.75509),140
BEAVER,Cigarette/OTP Retail,40.75509,-80.319452,POINT (-80.319452 40.75509),140
HUNTINGDON,Cigarette/OTP Retail,40.536732,-78.086209,POINT (-78.086209 40.536732),-1
HUNTINGDON,OTP Wholesaler,40.536732,-78.086209,POINT (-78.086209 40.536732),-1
ALLEGHENY,Cigarette Retail,40.43697,-79.852094,POINT (-79.852094 40.43697),-1
LEHIGH,Retail,40.625019,-75.376855,POINT (-75.376855 40.625019),252
LUZERNE,Cigarette/OTP Retail,40.953318,-75.971708,POINT (-75.971708 40.953318),76
DAUPHIN,Cig/OTP Retail,40.262531,-76.880791,POINT (-76.880791 40.262531),87
ALLEGHENY,Cigarette Vending,40.48875,-80.079,POINT (-80.079 40.48875),-1
WESTMORELAND,Cigarette Retail,40.303836,-79.561858,POINT (-79.561858 40.303836),-1
LUZERNE,Cig/OTP Retail,41.234617,-75.897658,POINT (-75.897658 41.234617),63
CHESTER,Cigarette Retail,40.123223,-75.537198,POINT (-75.537198 40.123223),-1
CENTRE,Wholesale,40.912931,-77.770292,POINT (-77.770292 40.912931),-1
CENTRE,Cigarette Vending,40.91297,-77.77025,POINT (-77.77025 40.91297),-1
PHILADELPHIA,Cigarette Retail,40.017806,-75.157183,POINT (-75.157183 40.017806),1
PHILADELPHIA,Retail,40.017806,-75.157183,POINT (-75.157183 40.017806),1
LEBANON,Cigarette/OTP Retail,40.378749981,-76.30898699,POINT (-76.30898699 40.378749981),1054
DELAWARE,Cigarette Retail,39.92764,-75.384562,POINT (-75.384562 39.92764),1274
PHILADELPHIA,Cigarette Retail,39.967224,-75.208915,POINT (-75.208915 39.967224),1
PHILADELPHIA,Retail,39.967224,-75.208915,POINT (-75.208915 39.967224),1
CAMBRIA,Cigarette/OTP Retail,40.299054,-78.910544,POINT (-78.910544 40.299054),169
DELAWARE,Cigarette/OTP Retail,39.961125,-75.261905,POINT (-75.261905 39.961125),1
BEAVER,Cig/OTP Retail,40.804212,-80.422119,POINT (-80.422119 40.804212),531
NORTHAMPTON,Cig/OTP Retail,40.691288,-75.207777,POINT (-75.207777 40.691288),21
NORTHAMPTON,Cigarette Retail,40.690895995,-75.207760984,POINT (-75.207760984 40.690895995),21
ALLEGHENY,Cigarette/OTP Retail,40.407759,-79.909472,POINT (-79.909472 40.407759),377
ALLEGHENY,Cig/OTP Retail,40.407759,-79.909472,POINT (-79.909472 40.407759),377
BERKS,Cigarette Retail,40.357801,-75.917515,POINT (-75.917515 40.357801),0
ALLEGHENY,Retail,40.428743,-79.986635,POINT (-79.986635 40.428743),79
WESTMORELAND,Cig/OTP Retail,40.154705,-79.741704,POINT (-79.741704 40.154705),925
WESTMORELAND,Cigarette Retail,40.1539613,-79.7411535,POINT (-79.7411535 40.1539613),925
WESTMORELAND,Cigarette Vending,40.2044754,-79.7639169,POINT (-79.7639169 40.2044754),-1
LYCOMING,Cigarette/OTP Retail,41.13902,-77.235545,POINT (-77.235545 41.13902),-1
FAYETTE,Cigarette/OTP Retail,39.973186,-79.825385,POINT (-79.825385 39.973186),-1
BEAVER,Cigarette/OTP Retail,40.609636,-80.273947967,POINT (-80.273947967 40.609636),506
PHILADELPHIA,Cigarette/OTP Retail,40.0151910070001,-75.074177,POINT (-75.074177 40.0151910070001),1
PHILADELPHIA,Cig/OTP Retail,40.015333,-75.074207,POINT (-75.074207 40.015333),1
PHILADELPHIA,Cig/OTP Retail,40.015333,-75.074207,POINT (-75.074207 40.015333),1
YORK,Cigarette Retail,39.951677,-76.724728,POINT (-76.724728 39.951677),32
BERKS,Cigarette Vending,40.35324,-75.91829,POINT (-75.91829 40.35324),0
PHILADELPHIA,Retail,39.961289,-75.240898,POINT (-75.240898 39.961289),1
YORK,Cigarette/OTP Retail,39.882913008,-76.709765008,POINT (-76.709765008 39.882913008),-1
DELAWARE,Cig/OTP Retail,39.879618,-75.322409,POINT (-75.322409 39.879618),-1
WESTMORELAND,OTP Retail,40.573085,-79.765684,POINT (-79.765684 40.573085),526
WESTMORELAND,Cigarette Retail,40.573085,-79.765684,POINT (-79.765684 40.573085),526
PHILADELPHIA,Retail,39.99422,-75.156707,POINT (-75.156707 39.99422),1
PHILADELPHIA,Retail,39.92721,-75.182495,POINT (-75.182495 39.92721),1
PHILADELPHIA,Cigarette Retail,39.92684,-75.154092,POINT (-75.154092 39.92684),1
PHILADELPHIA,Cigarette Retail,40.002846,-75.127055,POINT (-75.127055 40.002846),1
PHILADELPHIA,Cigarette Retail,39.961273,-75.224628,POINT (-75.224628 39.961273),1
PHILADELPHIA,OTP Retail,39.968341,-75.160203,POINT (-75.160203 39.968341),1
PHILADELPHIA,Cigarette/OTP Retail,40.002816007,-75.12697201,POINT (-75.12697201 40.002816007),1
ALLEGHENY,Cigarette/OTP Retail,40.4281960010001,-79.974807985,POINT (-79.974807985 40.4281960010001),79
BUTLER,Cigarette/OTP Retail,40.864574,-79.895164,POINT (-79.895164 40.864574),53
MONTGOMERY,Cigarette/OTP Retail,40.106371,-75.213458,POINT (-75.213458 40.106371),465
ADAMS,Cigarette/OTP Retail,39.748766,-77.092041,POINT (-77.092041 39.748766),964
COLUMBIA,Cig/OTP Retail,40.999502,-76.464882,POINT (-76.464882 40.999502),-1
COLUMBIA,Cigarette/OTP Retail,41.039948,-76.42221,POINT (-76.42221 41.039948),-1
PHILADELPHIA,Cigarette Retail,40.0394,-75.110166,POINT (-75.110166 40.0394),1
PHILADELPHIA,OTP Retail,40.0394,-75.110166,POINT (-75.110166 40.0394),1
BUCKS,Retail,40.065132,-74.979173,POINT (-74.979173 40.065132),260
BUCKS,OTP Retail,40.065132,-74.979173,POINT (-74.979173 40.065132),260
LACKAWANNA,Cigarette/OTP Retail,41.378818,-75.693413,POINT (-75.693413 41.378818),689
